Cgh40UbBupp,https://www.instagram.com/p/Cgh40UbBupp/,"07/27/2022 4:41:30pm",image,223,3,"",1,"Ladies and Gentlemen, we are getting close to making this dream a reality!!!! But we need your help, we are trying to get verified by Meta (FB & Insta) and need more followers and interaction. We don't make the rules we just have to follow them. So if you can invite your old time skydiving friends, newer jumpers, aviation enthusiasts and anyone else you think that would be interested in seeing this flying skydiving museum to our page. We appreciate your help with this. #FlyMrDFly #DC3 #SAVADC3 #MrDouglas #Skydiving #RestorationProject #AlmostReadyToFly #SkydivingHistory",243_07-27-2022
ChTdxUuggXe,https://www.instagram.com/p/ChTdxUuggXe/,"08/15/2022 10:47:11pm",image,75,2,"",1,"We are resting now! See you in the morning.
mrdouglas.org
.
.
.
.
#dc3restoration #funstuff",245_08-15-2022
ChswsiGpLR-,https://www.instagram.com/p/ChswsiGpLR-/,"08/25/2022 6:33:34pm",image,167,3,"",1,"We put the nitrogen tank on the landing gear struts to see if they would hold pressure. Surprisingly after 23 years no leaks! Mark contributed that to a capful of brake fluid mixed in with the hydraulic fluid, it has kept the seals soft. The gear struts are holding pressure and with no leaks.
mrdouglas.org
.
.
.
.
.
#dc3lover #struts #hydrolics #cantgetenough #fun #dc3restoration #photooftheday",247_08-25-2022
CjJwnMqj36T,https://www.instagram.com/p/CjJwnMqj36T/,"09/30/2022 9:25:08pm","reel (reel)",2766,4,"Tullahoma, Tennessee",1,"Swing that Gear!",249_09-30-2022_reel
CkAZVc7AUqq,https://www.instagram.com/p/CkAZVc7AUqq/,"10/22/2022 2:37:02am",carousel,139,2,"",3,"Tom loves tight places! He is securing the new floorboards in the cabin of Mr. Douglas. 
mrdouglas.org
.
.
.
.
#cargofloor #dc3lover #reels #countersunk #funcional",251_10-22-2022
CkuRCnPjETa,https://www.instagram.com/p/CkuRCnPjETa/,"11/08/2022 9:09:45pm","reel (reel)",60,0,"",1,(none),253_11-08-2022_reel
ClFDQ0OpL62,https://www.instagram.com/p/ClFDQ0OpL62/,"11/17/2022 5:31:46pm",carousel,1236,29,"",6,"This bird was meant to fly! On November 13, 2022. This historic DC-3, Mister Douglas took to the skies once again! What a beautiful sight and sound to experience. There are only about 100 of these Majestic aircraft flying in the world today, and today we have one more! It's so important that we preserve our history for future generations to enjoy. SAV-A-DC-3 The Mr.Douglas Society Inc.
mrdouglas.org
.
.
.
.
.
#dc3 #dc3restoration #photooftheday #fun #taildragger #realpilot #philantrophy #donor #donatetoday",255_11-17-2022
ClHkb5shvQa,https://www.instagram.com/p/ClHkb5shvQa/,"11/18/2022 5:00:07pm",carousel,196,3,"",2,"Our dreams are becoming a reality!!! We know the old man has flown!!! You've seen the work we've done thus far and it is all due to our volunteers and donations from people around the world. But we want you to know it's not our dream to just refurbish Mr. Douglas and sit it in a museum, we want him to fly!!! This organization was started to refurbish, maintain, and operate Mr. D in all his glory!!! But we need all the help we can get. If you have the ability please follow the link below to make a small one time or monthly donation to to fund Mr. D well into the future!!!
https://www.paypal.com/donate/?hosted_button_id=GX4JFXT73PKHU",257_11-18-2022
ClJEkarvL5x,https://www.instagram.com/p/ClJEkarvL5x/,"11/19/2022 7:00:09am",image,125,2,"",1,"For everyone who has or has not seen this photo from @eddierapidphoto we will be selling 11x14"" prints of this photo soon. The first 10 prints will be a $75 donation plus shipping. Contact @tmpattersonjr79 for ordering details.",259_11-19-2022
CnYLuAfhH35,https://www.instagram.com/p/CnYLuAfhH35/,"01/13/2023 8:55:44pm","reel (reel)",33,1,"",1,(none),261_01-13-2023_reel
CnuKOchNhXw,https://www.instagram.com/p/CnuKOchNhXw/,"01/22/2023 9:44:16am",image,80,1,"",1,"Mr. Douglas has come a long, but we need still need your support ALL the way to the finish line! https://www.mrdouglas.org",263_01-22-2023
CnzGdeVMciE,https://www.instagram.com/p/CnzGdeVMciE/,"01/24/2023 7:47:34am",image,148,6,"",1,"Share this post please.",265_01-24-2023
Cn-r-oKpTz7,https://www.instagram.com/p/Cn-r-oKpTz7/,"01/28/2023 7:47:03pm",image,85,0,"",1,"Thanks #preferredairparts, Mr. Douglas likes his new pitot tube covers!
.
.
.
.
.
.
.
#publiccharity #501c3 #philanthropy #donate #donatetoday #foundation #fundraiser #fundraising #fun
#aircraft #dc3plane #fly #flying #fun #avnerd #avgeek #aviationlovers #pilot #pilotlife #radialengine #prattwhitney #pratt #pilotslife #photography #pilotlifestyle #aircraft #air #airplane #sky #boeingcompany",267_01-28-2023
CoYPY5HJu4m,https://www.instagram.com/p/CoYPY5HJu4m/,"02/07/2023 5:57:29pm",image,141,3,"",1,"We are working hard on the interior while it's cool out! Can't imagine doing this when it's 95 outside.",269_02-07-2023
CpFwJt5uAyx,https://www.instagram.com/p/CpFwJt5uAyx/,"02/25/2023 10:09:36am",image,64,1,"",1,"We are not selling any apparel! T-shirts, hats, hoodies, or any other promotional advertising. It is being put up by hackers! If you're not sure contact us directly.",271_02-25-2023
CpbaiHjJxWB,https://www.instagram.com/p/CpbaiHjJxWB/,"03/05/2023 8:03:58pm",carousel,111,1,"DeLand Municipal Airport",2,"Dallas made a new Jump Master harness. Dallas jumps with the round parachute guys. Dallas was a special ops Ranger in the military, decorated with two purple hearts. So we let him do whatever he wants, because we want to stay alive! LOL. Thanks Eddierapidphoto for volunteering.
mrdouglas.org
.
.
.
.
.
.
#roundparachute #fun #staticline
#military #jumpmaster #dc3aircraft 
#saftyfirst #hareness",273_03-05-2023
CsymL97gzW0,https://www.instagram.com/p/CsymL97gzW0/,"05/28/2023 10:42:31am",image,154,3,"",1,"Dallas fitted Mr.D with spiffy new wheel covers to preserve those expensive tires. Thanks to Nancy at the Jump Shack!
www.sav-a-dc3.org
.
.
.
.
#fancy #wheels #dc3aircraft
#aircraftrestoration #fun #dc3",275_05-28-2023
CtRMHWkA0MA,https://www.instagram.com/p/CtRMHWkA0MA/,"06/09/2023 7:54:13am","reel (reel)",180,4,"DeLand, Florida",1,"Let's transfer some fuel!
Check out our new website
#sav-a-dc3.org
.
.
.
.
.
#mrdouglas.org #dc3aircraft #restoration #fun #e",277_06-09-2023_reel
CtX61WoR3f_,https://www.instagram.com/p/CtX61WoR3f_/,"06/11/2023 10:34:50pm",image,92,0,"",1,"Our emergency exits are really coming together! Thanks Ann Sweeney for sewing the fabric trim pieces really turned out nice. They are made from the fabric that was installed on the bulkhead, it's also the same fabric that's on the air duct. It was originally installed for Conrad Hilton in 1956.
www.mrdouglas.org
.
.
.
.
.
#sav_a_dc3.org #hiltonfoundation #parishilton #hiltonhotel #dc3 #restoration #photooftheday #pilot",279_06-11-2023
CuFf8d5pk6k,https://www.instagram.com/p/CuFf8d5pk6k/,"06/29/2023 3:24:56pm",image,64,0,"",1,"What you doing Dick? I see you got the black walnut trim around the windows that looks pretty nice! Aren’t you gonna say something? Oh that’s right this is a photo lol.
mrdouglas.org
.
.
.
.
#savadc3 #avgeek #dc3lovers",281_06-29-2023
CuaF57CJ0AO,https://www.instagram.com/p/CuaF57CJ0AO/,"07/07/2023 3:21:27pm",image,119,2,"",1,"Dick and I trimmed out the cabinet housing the hydraulic system. Turned out real nice! That new trim will look really good once I rub some teakwood oil on them.
sav-a-dc3.org
.
.
.
.
.
#dc3lovers #dc3 #dc3forever #dc3restoration",283_07-07-2023
CuvFoj9JWWI,https://www.instagram.com/p/CuvFoj9JWWI/,"07/15/2023 7:03:08pm",carousel,89,1,"",3,"New stress panel screw holes. Can’t wait to see if they lineup! 
www.mrdouglas.org
.
.
.
.
#dc3engineering #stressmanagement #avporn #aircraft #dc3lovers #restoration #donors.",285_07-15-2023
Cw0y0LcRSxf,https://www.instagram.com/p/Cw0y0LcRSxf/,"09/05/2023 5:16:56pm",carousel,131,1,"",3,"Stress Panels turned out great! Soon they will be ready for paint! like to thank our hard-working volunteers that made this happen. Not a lot of material expense just a lot of labor.
mrdouglas.org 
.
.
.
.
#dc3lovers #donalddouglas #dc3restoration #photooftheday 
#fun",287_09-05-2023
Cy3SnacgwCD,https://www.instagram.com/p/Cy3SnacgwCD/,"10/26/2023 9:36:04am",image,219,10,"",1,"It’s time to upgrade the instrument panel. This donated scaffolding  well make the job easier and safe.",289_10-26-2023
CzKHl1jrWV3,https://www.instagram.com/p/CzKHl1jrWV3/,"11/02/2023 5:05:19pm",carousel,79,3,"",2,"Spent most of the day today, working on our new leather seats. These babies are going to be nice! Thanks Joey Da Stitch! 
mrdouglas.org 
.
.
.
.
#upholstery #Leather #interior",291_11-02-2023
CzNEPnvRBaj,https://www.instagram.com/p/CzNEPnvRBaj/,"11/03/2023 8:33:47pm",carousel,97,6,"",3,"Our newest donation! Gary Dupree‘s old work vehicle. It’s a 1985 F-250 pick up with a Reading tool box bed. Dallas is breaking it in. We are parked under the wing of the airplane. And we would like to thank Doug Richards for donating this awesome truck. Gary Dupree used to own Mr. Douglas back in the 70s. I know he’ll be happy looking down and seeing it being put to good use.",293_11-03-2023
CzThetdARQX,https://www.instagram.com/p/CzThetdARQX/,"11/06/2023 7:44:42am",image,38,0,"DeLand Municipal Airport",1,"Dallas reassembling the pilot and copilot seat frames, in the shade of Mr. Douglas. Everyone loves this old airplane. mrdouglas.org
.
.
.
#photooftheday",295_11-06-2023
CzgPb4Gg3YJ,https://www.instagram.com/p/CzgPb4Gg3YJ/,"11/11/2023 6:17:09am",carousel,101,8,"",2,"Customize, leather seats. For one of the most highly customized DC3’s about to be flying again!!
mrdouglas.org",297_11-11-2023
Cz7H1XnxLrz,https://www.instagram.com/p/Cz7H1XnxLrz/,"11/21/2023 4:50:13pm",image,103,15,"",1,"We love, hand scraping old duct tape adhesive off floor! A good prep for paint is everything. It’s going to look good in gray. 
mrdouglas.org",299_11-21-2023
Cz93SIZxvHJ,https://www.instagram.com/p/Cz93SIZxvHJ/,"11/22/2023 6:27:46pm","reel (reel)",52,5,"",1,(none),301_11-22-2023_reel
C0alFfEgo9T,https://www.instagram.com/p/C0alFfEgo9T/,"12/03/2023 10:02:17pm",carousel,67,2,"",3,"Dick Higley, the anointed one supervising the installation of the rotating beacon.",303_12-03-2023
C02x8Gkg3tw,https://www.instagram.com/p/C02x8Gkg3tw/,"12/14/2023 8:53:20pm",image,116,8,"",1,"Embry Riddle Aeronautical University students volunteer to help out on the compression check! All cylinders holding perfect pressure! Time to cowl them up, let’s run them hard.",305_12-14-2023
C4MX60dx7bR,https://www.instagram.com/p/C4MX60dx7bR/,"03/06/2024 7:43:26pm",image,278,44,"",1,"Time for spring cleaning! Where are my Embry Riddle volunteers?",307_03-06-2024
C4wQ27jx4mK,https://www.instagram.com/p/C4wQ27jx4mK/,"03/20/2024 7:14:24pm",image,180,16,"",1,"DC-3 tail wheel fairing was part of the speed kit installed on Mr. Douglas in the 50s. Dick Higley and I reinstalled it this morning.
mrdouglas.org 
.
.
.
.
#aircraft #avporn #fun #dc3plane 
#picoftheday #dc3restoration",309_03-20-2024
C5RlvO5Rz_D,https://www.instagram.com/p/C5RlvO5Rz_D/,"04/02/2024 5:51:47pm",image,165,6,"",1,"John Mackenson and Stacy up on the right engine of Mr. Douglas. We finally received our magneto back. So we installed it yesterday. This morning, we started it up! Timing was right on. Thanks John for your help.",311_04-02-2024
C5b8q7QR9Zf,https://www.instagram.com/p/C5b8q7QR9Zf/,"04/06/2024 6:24:35pm",image,167,7,"DeLand Municipal Airport",1,"It’s a beautiful Spring day. Embry Riddle volunteers helping clean the right hand landing light lens. After 23 years of just sitting, I guess you would say it’s time. The reflector polished up real nice. The old lightbulb still works!",313_04-06-2024
C8W4K_FxxYP,https://www.instagram.com/p/C8W4K_FxxYP/,"06/18/2024 8:43:15am",carousel,157,17,"",2,"We are setting up a trust inside The Mr. Douglas Society, Inc. charity. The principal funds of the trust cannot be spent, only the interest or profit from investment can be used by the charity. We are hoping to raise $50,000 By selling these legacy plaques on the jump seats of Mr. Douglas. Your name will forever be apart of the Mr. Douglas flying museum. The Mr. Douglas Society is a 501(c)(3) public charity. All donations are 100% tax deductible. We are also able to receive property. Or items of value that can be sold to benefit the charity. So please include us as on your list of charitable giving. Let’s keep Mr. Douglas flying long after we’re gone.",315_06-18-2024
C8fSV-CRtiG,https://www.instagram.com/p/C8fSV-CRtiG/,"06/21/2024 3:05:52pm",image,93,19,"",1,"Wiring harness ready for installation of our new Garmin radios. Will be squawking and talking before you know it.",317_06-21-2024
C8pchb5Rn7s,https://www.instagram.com/p/C8pchb5Rn7s/,"06/25/2024 1:47:13pm",image,187,14,"",1,"Stacy posing for the camera, after securing the overhauled right magneto block. Thanks S&T Aircraft Accessories for just happen to have a couple of these on the shelf. Right engine, magneto fixed!",319_06-25-2024
C9kuPKkRyBn,https://www.instagram.com/p/C9kuPKkRyBn/,"07/18/2024 2:17:12pm",image,111,34,"",1,"New Garmin stuff going in today!",321_07-18-2024
C--pDPdxADc,https://www.instagram.com/p/C--pDPdxADc/,"08/22/2024 12:23:32pm",image,125,6,"",1,"Starting to power up some of our new radios! We are winning this battle, but the war is not over yet! Just want to thank all our volunteers and donors that I’ve been so kind and generous to make this happen.
mrdouglas.org
.
.
.
.
.",323_08-22-2024
C_IrK0pxzWc,https://www.instagram.com/p/C_IrK0pxzWc/,"08/26/2024 9:59:50am","reel (reel)",66,2,"",1,"One of our Mechanic volunteers was obsessed by how dirty our wheel wells were! Zach decided to do something about it! Great way to spend your Sunday",325_08-26-2024_reel
DFoGeMuRWWD,https://www.instagram.com/p/DFoGeMuRWWD/,"02/03/2025 4:57:50pm",image,55,6,"",1,"Joey the Stitch cutting out pieces of the carpet for Mr. Douglas. The first pieces will go under the windows. Special thanks to Mohawk for donating the carpet.",327_02-03-2025
DKars0kxvdf,https://www.instagram.com/p/DKars0kxvdf/,"06/02/2025 7:35:43pm","reel (reel)",96,2,"",1,"Center section repairs complete! Time to get the wing back on and make this puppy fly!",329_06-02-2025_reel
DTd84tmgFmY,https://www.instagram.com/p/DTd84tmgFmY/,"01/13/2026 5:41:11pm",image,111,11,"",1,"Welcome Back Mr. Douglas! Coming this March at Skydive DeLand. We will be training our crew in the next few weeks and we will keep you posted, as to the date of the first to be manifested. As Roger Nelson used to say. “ LET THE PARTY BEGIN.”",331_01-13-2026
DUt_c-QgO1q,https://www.instagram.com/p/DUt_c-QgO1q/,"02/13/2026 7:42:52pm",image,331,43,"",1,"Happy Valentine’s Day! Time to share the love. After 7 1/2 years of, restoration, Mr. Douglas is ready to take to the skies. We are planning to fly his first load March 14, 2026. We are very excited about this moment. Come and enjoy it with us at Skydive DeLand. We will keep you posted as the first load fills.",333_02-13-2026
DU4RaXwAGb9,https://www.instagram.com/p/DU4RaXwAGb9/,"02/17/2026 7:33:44pm","reel (reel)",75,7,"",1,"Five left and cut!",335_02-17-2026_reel
DW2aA6xlP8V,https://www.instagram.com/p/DW2aA6xlP8V/,"04/07/2026 8:11:40pm",carousel,3,19,"Skydive DeLand",20,"DC-3 Jump ✅",337_04-07-2026
DW5-LFpADpG,https://www.instagram.com/p/DW5-LFpADpG/,"04/09/2026 5:25:59am",image,296,22,"",1,(none),339_04-09-2026
DXfaPcPiVoA,https://www.instagram.com/p/DXfaPcPiVoA/,"04/23/2026 6:22:31pm",image,53,3,"Skydive DeLand",1,"My image gallery for ""The Return of Mr. Douglas” is now available for viewing, read the description on top of the gallery above thumbnails. Message me with questions.",341_04-23-2026
DXh5kpBjyGf,https://www.instagram.com/p/DXh5kpBjyGf/,"04/24/2026 5:34:50pm","reel (reel)",77,6,"",1,(none),343_04-24-2026_reel
